1000    31
15.6395705586855	20.02	50	20.02	49	20.02	50	0	0	1	2.618	1	2.618	0	0	16.5	32.7	0	0	0.0001	1	0.0001	5	0.0001	5	23.3308484094827	43.3308484094827	51.8372727613138	91.8372727613138	30.2647105512511	90.2647105512511
11.6956967661559	18.029240060927	50	12.8936832608787	49	18.029240060927	50	9.83057951109608	9.8923988173333	17.6395705586855	19.2575705586855	17.6395705586855	19.2575705586855	0	0	16.5	32.7	15.63957056	15.63957056	5.9731273460554	9.66525460526764	0.2131901862285	10.2131901862285	4.66525460526764	14.6652546052676	5.6395705586855	25.6395705586855	1E-08	35.6395705586855	1E-08	45.6395705586855
10.4257106126174	14.7029475074406	50	10.8380344628241	49	16.3660937841838	50	7.47553975947763	7.5373552551744	14.6956967661559	16.3136967661559	14.6956967661559	16.3136967661559	0	0	16.5	32.7	7.75182297	7.75182297	4.46686729171733	7.22794060148435	0.0001	8.89856558871863	2.22794060148435	12.2279406014843	3.6676336624207	23.6676336624207	1E-08	33.6676336624207	1E-08	43.6676336624207
10.3250799789938	13.6318317193168	50	10.1760849057636	49	15.4546730958948	50	6.77305080704777	6.83486516609172	14.4257106126174	16.0437106126174	14.4257106126174	16.0437106126174	0	0	16.5	32.7	11.8296121	11.8296121	3.98182910001329	6.44308915859755	0.0001	8.47523687087247	1.44308915859755	11.4430891585976	2.5869926458196	22.5869926458196	1E-08	32.5869926458196	1E-08	42.5869926458196
10.2505339590399	13.5469590928376	50	10.1236336225994	49	14.9777445951305	50	6.79326215465748	6.85507654640412	15.3250799789938	16.9430799789938	15.3250799789938	16.9430799789938	0	0	16.5	32.7	9.88927275	9.88927275	3.94339584589723	6.38089942701817	0.0001	8.44169332633127	1.38089942701817	11.3808994270182	2.02151447911315	22.0215144791132	1E-08	32.0215144791132	1E-08	42.0215144791132
10.2687934148784	13.4840864239569	50	10.0847783132312	49	14.6790129608958	50	6.82959465430731	6.89140910484127	16.2505339590399	17.8685339590399	16.2505339590399	17.8685339590399	0	0	16.5	32.7	9.42006286	9.42006286	3.91492493177235	6.33482998668666	0.0001	8.4168446530133	1.33482998668666	11.3348299866867	1.6673183750985	21.6673183750985	1E-08	31.6673183750985	1E-08	41.6673183750985
10.4756862852312	13.4994865851135	50	10.094295612826	49	14.4824252315988	50	6.92328400057754	6.98509860270429	17.2687934148784	18.8867934148784	17.2687934148784	18.8867934148784	0	0	16.5	32.7	12.50530153	12.50530153	3.92189865618402	6.34611433039485	0.0001	8.4229311382928	1.34611433039485	11.3461143303949	1.43423088172848	21.4342308817285	1E-08	31.4342308817285	1E-08	41.4342308817285
10.3865059784326	13.6739815741082	50	10.2021335160247	49	14.3669332805287	50	7.13355502192029	7.19536996427325	18.4756862852312	20.0936862852312	18.4756862852312	20.0936862852312	0	0	16.5	32.7	7.78564765	7.78564765	4.00091600880064	6.47397412427288	0.0001	8.4918954284104	1.47397412427288	11.4739741242729	1.29729593937173	21.2972959393717	1E-08	31.2972959393717	1E-08	41.2972959393717
10.6121037994926	13.5987662386217	50	10.155650438694	49	14.2709124002903	50	7.16084304936864	7.22265803587461	19.3865059784326	21.0045059784326	19.3865059784326	21.0045059784326	0	0	16.5	32.7	11.49847118	11.49847118	3.96685590930689	6.41886069467135	0.0001	8.46216865947753	1.41886069467135	11.4188606946713	1.18344719425434	21.1834471942543	1E-08	31.1834471942543	1E-08	41.1834471942543
11.0143952010033	13.7890371224659	50	10.2732378449097	49	14.2173707027543	50	7.38267434751181	7.44448969294894	20.6121037994926	22.2301037994926	20.6121037994926	22.2301037994926	0	0	16.5	32.7	17.64883898	17.64883898	4.05301713151741	6.55828014808643	0.0001	8.5373679331642	1.55828014808643	11.5582801480864	1.11996459483637	21.1199645948364	1E-08	31.1199645948364	1E-08	41.1199645948364
